lon,lat,value
113.56461116863733,37.77724787164468,-0.04816253
113.56493595379159,37.77724787164468,-0.04423936
113.56526073894585,37.77724787164468,-0.042412937
113.56558552410011,37.77724787164468,-0.042412937
113.56591030925438,37.77724787164468,-0.037941433
113.53862835629624,37.77692308649042,-0.03922856
113.5389531414505,37.77692308649042,-0.016206658
113.53927792660477,37.77692308649042,-0.022288447
113.53960271175903,37.77692308649042,-0.022778226
113.5399274969133,37.77692308649042,-0.068051346
113.54025228206756,37.77692308649042,-0.042574015
113.54057706722183,37.77692308649042,-0.05036458
113.5409018523761,37.77692308649042,-0.05459621
113.54122663753036,37.77692308649042,-0.045942005
113.54155142268462,37.77692308649042,-0.049377784
113.54187620783888,37.77692308649042,-0.054802466
113.54220099299314,37.77692308649042,-0.043106996
113.54252577814741,37.77692308649042,-0.047831956
113.54285056330167,37.77692308649042,-0.05756914
113.54317534845593,37.77692308649042,-0.05879186
113.5435001336102,37.77692308649042,-0.045339387
113.54382491876446,37.77692308649042,-0.04600676
113.54414970391872,37.77692308649042,-0.049118184
113.54447448907298,37.77692308649042,-0.043157626
113.54479927422724,37.77692308649042,-0.046954803
113.54512405938152,37.77692308649042,-0.052800808
113.54544884453578,37.77692308649042,-0.04039824
113.54577362969005,37.77692308649042,-0.037566703
113.54609841484431,37.77692308649042,-0.038983174
113.54642319999857,37.77692308649042,-0.03935035
113.54674798515283,37.77692308649042,-0.05420825
113.5470727703071,37.77692308649042,-0.049061254
113.54739755546136,37.77692308649042,-0.047780953
113.54772234061562,37.77692308649042,-0.07047891
113.54804712576988,37.77692308649042,-0.09056131
113.54837191092415,37.77692308649042,-0.05406704
113.54869669607841,37.77692308649042,-0.022278816
113.54902148123267,37.77692308649042,-0.029206019
113.54934626638695,37.77692308649042,-0.03283724
113.54967105154121,37.77692308649042,-0.038950827
113.54999583669547,37.77692308649042,-0.05036575
113.55032062184974,37.77692308649042,-0.06715733
113.550645407004,37.77692308649042,-0.08743484
113.55097019215826,37.77692308649042,-0.06093014
113.55129497731252,37.77692308649042,-0.071535364
113.55194454762105,37.77692308649042,-0.046791714
113.55356847339237,37.77692308649042,-0.04760395
113.55389325854664,37.77692308649042,-0.0432774
113.5542180437009,37.77692308649042,-0.041246805
113.55454282885516,37.77692308649042,-0.041246805
113.55486761400942,37.77692308649042,-0.03048837
113.55519239916369,37.77692308649042,-0.038362555
113.55616675462647,37.77692308649042,-0.025340702
113.55649153978074,37.77692308649042,-0.02451033
113.556816324935,37.77692308649042,-0.026102863
113.55714111008926,37.77692308649042,-0.047243115
113.55746589524352,37.77692308649042,-0.04105911
113.55779068039779,37.77692308649042,-0.03675617
113.55811546555206,37.77692308649042,-0.058325037
113.55844025070633,37.77692308649042,-0.07627011
113.55876503586059,37.77692308649042,-0.07625668
113.55908982101485,37.77692308649042,-0.036371183
113.55941460616911,37.77692308649042,-0.037568685
113.55973939132338,37.77692308649042,-0.025692182
113.56006417647764,37.77692308649042,-0.051528443
113.5603889616319,37.77692308649042,-0.04174559
113.56071374678616,37.77692308649042,-0.020746619
113.56103853194043,37.77692308649042,-0.023396472
113.56136331709469,37.77692308649042,-0.029726913
113.56168810224895,37.77692308649042,-0.04438718
113.56201288740321,37.77692308649042,-0.033583764
113.56233767255748,37.77692308649042,-0.025184672
113.56266245771175,37.77692308649042,-0.026945032
113.56298724286601,37.77692308649042,-0.032031592
113.56331202802028,37.77692308649042,-0.017611725
113.56363681317454,37.77692308649042,-0.030511776
113.5639615983288,37.77692308649042,-0.03878458
113.56428638348306,37.77692308649042,-0.03149566
113.56461116863733,37.77692308649042,-0.03428858
113.56493595379159,37.77692308649042,-0.051338237
113.56526073894585,37.77692308649042,-0.056849636
113.56558552410011,37.77692308649042,-0.056849636
113.56591030925438,37.77692308649042,-0.047218643
113.53667964537067,37.77659830133616,-0.09578556
113.53700443052493,37.77659830133616,-0.09242628
113.5373292156792,37.77659830133616,-0.06119503
113.53765400083346,37.77659830133616,-0.05132734
113.53797878598772,37.77659830133616,-0.053444237
113.53830357114198,37.77659830133616,-0.04418882
113.53862835629624,37.77659830133616,-0.032530118
